Child_Term,Parent_Term,Relation
GO:0004340,GO:0004396,is_a
GO:0033680,GO:0008094,is_a
GO:0033680,GO:0008026,is_a
GO:0033680,GO:0004386,is_a
GO:0008026,GO:0042623,is_a
GO:0008026,GO:0004386,is_a
GO:0004386,GO:0017111,is_a
GO:0051266,GO:0004325,is_a
GO:0016296,GO:0016790,is_a
GO:0016296,GO:0004312,is_a
GO:0016295,GO:0016790,is_a
GO:0016295,GO:0004312,is_a
GO:0004320,GO:0016790,is_a
GO:0004320,GO:0004312,is_a
GO:0009922,GO:0004312,is_a
GO:0004319,GO:0016628,is_a
GO:0004319,GO:0004312,is_a
GO:0004318,GO:0016628,is_a
GO:0004318,GO:0004312,is_a
GO:0004317,GO:0019171,is_a
GO:0004317,GO:0004312,is_a
GO:0004316,GO:0016616,is_a
GO:0004316,GO:0004312,is_a
GO:0004315,GO:0004312,is_a
GO:0004314,GO:0016747,is_a
GO:0004314,GO:0016417,is_a
GO:0004314,GO:0004312,is_a
GO:0004312,GO:0016747,is_a
GO:0004313,GO:0016418,is_a
GO:0004313,GO:0004312,is_a
GO:0051996,GO:0004311,is_a
GO:0008495,GO:0004311,is_a
GO:0004311,GO:0004659,is_a
GO:0004310,GO:0004311,is_a
GO:0004185,GO:0008238,is_a
GO:0004185,GO:0008236,is_a
GO:0004185,GO:0004180,is_a
GO:0004180,GO:0008238,is_a
GO:0004181,GO:0008235,is_a
GO:0004181,GO:0004180,is_a
GO:0004177,GO:0008238,is_a
GO:0070006,GO:0008235,is_a
GO:0070006,GO:0004177,is_a
GO:0004869,GO:0008234,negatively_regulates
GO:0004869,GO:0004866,is_a
GO:0004867,GO:0004866,is_a
GO:0004867,GO:0004252,negatively_regulates
GO:0004198,GO:0004197,is_a
GO:0019828,GO:0004866,is_a
GO:0019828,GO:0004190,negatively_regulates
GO:0061133,GO:0004175,positively_regulates
GO:0061133,GO:0008233,is_a
GO:0061133,GO:0008047,is_a
GO:0061133,GO:0061135,is_a
GO:0004866,GO:0004175,negatively_regulates
GO:0004866,GO:0008233,is_a
GO:0004866,GO:0004857,is_a
GO:0004866,GO:0061135,is_a
GO:0004298,GO:0070011,is_a
GO:0004298,GO:0004175,is_a
GO:0004252,GO:0008236,is_a
GO:0004252,GO:0004175,is_a
GO:0004222,GO:0008237,is_a
GO:0004222,GO:0004175,is_a
GO:0004197,GO:0008234,is_a
GO:0004197,GO:0004175,is_a
GO:0004175,GO:0070011,is_a
GO:0004190,GO:0070011,is_a
GO:0004190,GO:0004175,is_a
GO:0004115,GO:0004112,is_a
GO:0004112,GO:0008081,is_a
GO:0004113,GO:0004112,is_a
GO:0050236,GO:0004033,is_a
GO:0004033,GO:0016616,is_a
GO:0008106,GO:0004033,is_a
GO:0004032,GO:0008106,is_a
GO:0032866,GO:0004032,is_a
GO:0043829,GO:0008251,is_a
GO:0003988,GO:0016408,is_a
GO:0003985,GO:0016408,is_a
GO:0003985,GO:0016407,is_a
GO:0003985,GO:0003988,is_a
GO:0003964,GO:0034061,is_a
GO:0003935,GO:0003933,is_a
GO:0003933,GO:0019238,is_a
GO:0003934,GO:0003933,is_a
GO:0005085,GO:0019003,negatively_regulates
GO:0005085,GO:0030695,is_a
GO:0005083,GO:0030695,is_a
GO:0008060,GO:0005083,is_a
GO:0008060,GO:0005096,is_a
GO:0005101,GO:0005083,is_a
GO:0005101,GO:0005096,is_a
GO:0005099,GO:0005083,is_a
GO:0005099,GO:0005096,is_a
GO:0030695,GO:0003924,regulates
GO:0030695,GO:0060589,is_a
GO:0005096,GO:0030695,is_a
GO:0005096,GO:0003924,positively_regulates
GO:0005096,GO:0008047,is_a
GO:0003924,GO:0017111,is_a
GO:0005095,GO:0030695,is_a
GO:0005095,GO:0003924,negatively_regulates
GO:0005095,GO:0004857,is_a
GO:0003906,GO:0016835,is_a
GO:0003899,GO:0016779,is_a
GO:0003896,GO:0003899,is_a
GO:0018423,GO:0008757,is_a
GO:0018423,GO:0003880,is_a
GO:0003880,GO:0008171,is_a
GO:0003880,GO:0008276,is_a
GO:0004671,GO:0008757,is_a
GO:0004671,GO:0003880,is_a
GO:0016992,GO:0016979,is_a
GO:0016992,GO:0016783,is_a
GO:0016992,GO:0070283,is_a
GO:0004076,GO:0016783,is_a
GO:0004076,GO:0070283,is_a
GO:0032452,GO:0032451,is_a
GO:0008398,GO:0016709,is_a
GO:0008398,GO:0032451,is_a
GO:0008892,GO:0016814,is_a
GO:0008892,GO:0019239,is_a
GO:0008835,GO:0016814,is_a
GO:0008835,GO:0019239,is_a
GO:0004132,GO:0016814,is_a
GO:0004132,GO:0019239,is_a
GO:0004131,GO:0016814,is_a
GO:0004131,GO:0019239,is_a
GO:0004126,GO:0016814,is_a
GO:0004126,GO:0019239,is_a
GO:0008251,GO:0016814,is_a
GO:0008251,GO:0019239,is_a
GO:0003876,GO:0016814,is_a
GO:0003876,GO:0019239,is_a
GO:0000034,GO:0016814,is_a
GO:0000034,GO:0019239,is_a
GO:0016886,GO:0016874,is_a
GO:0016885,GO:0016874,is_a
GO:0016879,GO:0016874,is_a
GO:0016877,GO:0016874,is_a
GO:0055105,GO:0004842,negatively_regulates
GO:0055105,GO:0004857,is_a
GO:0055105,GO:0055106,is_a
GO:0055105,GO:0016874,is_a
GO:0004812,GO:0016874,is_a
GO:0016857,GO:0016853,is_a
GO:0016872,GO:0016853,is_a
GO:0016866,GO:0016853,is_a
GO:0016860,GO:0016853,is_a
GO:0003755,GO:0016853,is_a
GO:0016846,GO:0016829,is_a
GO:0016840,GO:0016829,is_a
GO:0016835,GO:0016829,is_a
GO:0016830,GO:0016829,is_a
GO:0004325,GO:0016829,is_a
GO:0030429,GO:0016787,is_a
GO:0019213,GO:0016787,is_a
GO:0017171,GO:0016787,is_a
GO:0016810,GO:0016787,is_a
GO:0016801,GO:0016787,is_a
GO:0016798,GO:0016787,is_a
GO:0016788,GO:0016787,is_a
GO:0016462,GO:0016787,is_a
GO:0008233,GO:0016787,is_a
GO:0003923,GO:0016787,is_a
GO:0042124,GO:0016740,is_a
GO:0016782,GO:0016740,is_a
GO:0016772,GO:0016740,is_a
GO:0016769,GO:0016740,is_a
GO:0016765,GO:0016740,is_a
GO:0016757,GO:0016740,is_a
GO:0016746,GO:0016740,is_a
GO:0016744,GO:0016740,is_a
GO:0016741,GO:0016740,is_a
GO:0000215,GO:0016773,is_a
GO:0000215,GO:0016740,is_a
GO:0000031,GO:0016740,is_a
GO:0080132,GO:0016491,is_a
GO:0051213,GO:0016491,is_a
GO:0030611,GO:0016491,is_a
GO:0016903,GO:0016491,is_a
GO:0016730,GO:0016491,is_a
GO:0016725,GO:0016491,is_a
GO:0016722,GO:0016491,is_a
GO:0016705,GO:0016491,is_a
GO:0016701,GO:0016491,is_a
GO:0016667,GO:0016491,is_a
GO:0016661,GO:0016491,is_a
GO:0016651,GO:0016491,is_a
GO:0016645,GO:0016491,is_a
GO:0016638,GO:0016491,is_a
GO:0016627,GO:0016491,is_a
GO:0016614,GO:0016491,is_a
GO:0016229,GO:0016491,is_a
GO:0015039,GO:0016491,is_a
GO:0008901,GO:0016730,is_a
GO:0008901,GO:0016491,is_a
GO:0008121,GO:0015078,is_a
GO:0008121,GO:0016491,is_a
GO:0004497,GO:0016491,is_a
GO:0004129,GO:0015078,is_a
GO:0004129,GO:0016491,is_a
GO:0000170,GO:0016491,is_a
GO:0042292,GO:0008641,is_a
GO:0019948,GO:0008641,is_a
GO:0019781,GO:0008641,is_a
GO:0019779,GO:0008641,is_a
GO:0019778,GO:0008641,is_a
GO:0004839,GO:0008641,is_a
GO:0003786,GO:0051015,is_a
GO:0051015,GO:0003779,is_a
GO:0003779,GO:0008092,is_a
GO:0003785,GO:0003779,is_a
GO:0008574,GO:0003777,is_a
GO:0008569,GO:0003777,is_a
GO:0003777,GO:0003774,is_a
GO:0003774,GO:0017111,is_a
GO:0000146,GO:0003774,is_a
GO:0016149,GO:0003747,is_a
GO:0034459,GO:0003724,is_a
GO:0034459,GO:0004004,is_a
GO:0032575,GO:0003724,is_a
GO:0032575,GO:0004004,is_a
GO:0003724,GO:0004386,is_a
GO:0004004,GO:0008186,is_a
GO:0004004,GO:0008026,is_a
GO:0004004,GO:0003724,is_a
GO:0045131,GO:0036002,is_a
GO:0030627,GO:0036002,is_a
GO:0034513,GO:0030515,is_a
GO:0034511,GO:0030515,is_a
GO:0070181,GO:0019843,is_a
GO:0070180,GO:0019843,is_a
GO:0042134,GO:0019843,is_a
GO:0008097,GO:0019843,is_a
GO:0030623,GO:0017069,is_a
GO:0030620,GO:0017069,is_a
GO:0030619,GO:0017069,is_a
GO:0017070,GO:0017069,is_a
GO:0003747,GO:0008135,is_a
GO:0003746,GO:0008135,is_a
GO:0003743,GO:0008135,is_a
GO:0048027,GO:0003729,is_a
GO:0003730,GO:0003729,is_a
GO:0008266,GO:0003727,is_a
GO:0008143,GO:0003729,is_a
GO:0008143,GO:0003727,is_a
GO:0033592,GO:0003727,is_a
GO:0033592,GO:0003725,is_a
GO:0010521,GO:0004857,is_a
GO:0010521,GO:0003720,negatively_regulates
GO:0003721,GO:0003964,is_a
GO:0003721,GO:0003720,part_of
GO:0043047,GO:0003697,is_a
GO:0043047,GO:0042162,is_a
GO:0032137,GO:0030983,is_a
GO:0032135,GO:0030983,is_a
GO:0030983,GO:0003690,is_a
GO:0003691,GO:0003690,is_a
GO:0003691,GO:0042162,is_a
GO:0000739,GO:0003697,is_a
GO:0000739,GO:0003690,is_a
GO:0097030,GO:0031491,is_a
GO:0031493,GO:0031491,is_a
GO:0031493,GO:0042393,is_a
GO:0043035,GO:0031490,is_a
GO:0031491,GO:0003682,is_a
GO:0043140,GO:0043138,is_a
GO:0043140,GO:0004003,is_a
GO:0043141,GO:0003678,is_a
GO:0043141,GO:0004003,is_a
GO:0043138,GO:0003678,is_a
GO:0009378,GO:0003678,is_a
GO:0003678,GO:0004386,is_a
GO:0004003,GO:0008094,is_a
GO:0004003,GO:0008026,is_a
GO:0004003,GO:0003678,is_a
GO:0070336,GO:0043566,is_a
GO:0051880,GO:0043566,is_a
GO:0045142,GO:0043566,is_a
GO:0045027,GO:0043566,is_a
GO:0003697,GO:0043566,is_a
GO:0003690,GO:0043566,is_a
GO:0031490,GO:0043566,is_a
GO:0031490,GO:0003682,is_a
GO:0042162,GO:0043565,is_a
GO:0019237,GO:0043565,is_a
GO:0003688,GO:0043565,is_a
GO:0003680,GO:0043565,is_a
GO:0003918,GO:0008094,is_a
GO:0003918,GO:0003916,is_a
GO:0003917,GO:0003916,is_a
GO:0036002,GO:0003723,is_a
GO:0030515,GO:0003723,is_a
GO:0019843,GO:0003723,is_a
GO:0017091,GO:0003723,is_a
GO:0017069,GO:0003723,is_a
GO:0008312,GO:0003723,is_a
GO:0008135,GO:0003723,is_a
GO:0003729,GO:0003723,is_a
GO:0003727,GO:0003723,is_a
GO:0003725,GO:0003723,is_a
GO:0000339,GO:0003723,is_a
GO:0000049,GO:0003723,is_a
GO:0043566,GO:0003677,is_a
GO:0043565,GO:0003677,is_a
GO:0015616,GO:0008094,is_a
GO:0015616,GO:0003677,is_a
GO:0008301,GO:0003677,is_a
GO:0003916,GO:0016853,is_a
GO:0003916,GO:0003677,is_a
GO:0003689,GO:0008094,is_a
GO:0003689,GO:0003677,is_a
GO:0003684,GO:0003677,is_a
GO:0070917,GO:0045140,regulates
GO:0070917,GO:0030234,is_a
GO:0060589,GO:0017111,regulates
GO:0060589,GO:0030234,is_a
GO:0019208,GO:0016791,regulates
GO:0019208,GO:0030234,is_a
GO:0019207,GO:0016301,regulates
GO:0019207,GO:0030234,is_a
GO:0008047,GO:0030234,is_a
GO:0030337,GO:0030234,is_a
GO:0004857,GO:0030234,is_a
GO:0055106,GO:0004842,regulates
GO:0055106,GO:0016874,regulates
GO:0055106,GO:0030234,is_a
GO:0008073,GO:0004586,regulates
GO:0008073,GO:0004857,is_a
GO:0008073,GO:0030234,is_a
GO:0061135,GO:0004175,regulates
GO:0061135,GO:0008233,regulates
GO:0061135,GO:0030234,is_a
GO:0034986,GO:0005506,is_a
GO:0034986,GO:0016530,is_a
GO:0032542,GO:0016667,is_a
GO:0032542,GO:0016209,is_a
GO:0004791,GO:0016668,is_a
GO:0004791,GO:0016209,is_a
GO:0004784,GO:0016491,is_a
GO:0004784,GO:0016209,is_a
GO:0004601,GO:0016491,is_a
GO:0004601,GO:0016209,is_a
GO:0004362,GO:0016668,is_a
GO:0004362,GO:0015036,is_a
GO:0004362,GO:0016209,is_a
GO:0045153,GO:0009055,is_a
GO:0051536,GO:0005488,is_a
GO:0043169,GO:0005488,is_a
GO:0016597,GO:0031406,is_a
GO:0016597,GO:0005488,is_a
GO:0020037,GO:0005506,is_a
GO:0020037,GO:0005488,is_a
GO:0060090,GO:0005488,is_a
GO:0048037,GO:0005488,is_a
GO:0043021,GO:0005488,is_a
GO:0031406,GO:0005488,is_a
GO:0030246,GO:0005488,is_a
GO:0019842,GO:0005488,is_a
GO:0019825,GO:0005488,is_a
GO:0008289,GO:0005488,is_a
GO:0008144,GO:0005488,is_a
GO:0003682,GO:0005488,is_a
GO:0000822,GO:0005488,is_a
GO:0008559,GO:0042626,is_a
GO:0008559,GO:0015238,is_a
GO:0008559,GO:0005215,is_a
GO:0015343,GO:0005215,is_a
GO:0015343,GO:0005381,is_a
GO:0051184,GO:0005215,is_a
GO:0022892,GO:0005215,is_a
GO:0022857,GO:0005215,is_a
GO:0005487,GO:0005215,is_a
GO:0030527,GO:0005198,is_a
GO:0017056,GO:0005198,is_a
GO:0005200,GO:0005198,is_a
GO:0005199,GO:0005198,is_a
GO:0003735,GO:0005198,is_a
GO:0008061,GO:0030246,is_a
GO:0008061,GO:0038023,is_a
GO:0008061,GO:0005488,is_a
GO:0008061,GO:0004872,is_a
GO:0038023,GO:0004871,is_a
GO:0038023,GO:0004872,is_a
GO:0004135,GO:0004558,is_a
GO:0004135,GO:0003824,is_a
GO:0004134,GO:0016758,is_a
GO:0004134,GO:0003824,is_a
GO:0004016,GO:0016829,is_a
GO:0004016,GO:0003824,is_a
GO:0070283,GO:0003824,is_a
GO:0032451,GO:0003824,is_a
GO:0019239,GO:0003824,is_a
GO:0016874,GO:0003824,is_a
GO:0016853,GO:0003824,is_a
GO:0016829,GO:0003824,is_a
GO:0016787,GO:0003824,is_a
GO:0016740,GO:0003824,is_a
GO:0016491,GO:0003824,is_a
GO:0009009,GO:0003824,is_a
GO:0008641,GO:0003824,is_a
GO:0000386,GO:0003824,is_a
GO:0000384,GO:0003824,is_a
GO:0000150,GO:0003824,is_a
GO:0004871,GO:0003674,is_a
GO:0045182,GO:0003674,is_a
GO:0031386,GO:0003674,is_a
GO:0030234,GO:0003824,regulates
GO:0030234,GO:0003674,is_a
GO:0016530,GO:0003674,is_a
GO:0016209,GO:0003674,is_a
GO:0009055,GO:0003674,is_a
GO:0005488,GO:0003674,is_a
GO:0005215,GO:0003674,is_a
GO:0005198,GO:0003674,is_a
GO:0004872,GO:0003674,is_a
GO:0003824,GO:0003674,is_a
GO:0015183,GO:0015179,is_a
GO:0015183,GO:0015171,is_a
GO:0072349,GO:0015171,is_a
GO:0015226,GO:0022890,is_a
GO:0015226,GO:0015101,is_a
GO:0015226,GO:0005275,is_a
GO:0015226,GO:0015171,is_a
GO:0015179,GO:0015171,is_a
GO:0015175,GO:0015171,is_a
GO:0015174,GO:0015171,is_a
GO:0015173,GO:0015171,is_a
GO:0005313,GO:0015179,is_a
GO:0005313,GO:0015171,is_a
GO:0015495,GO:0015295,is_a
GO:0015495,GO:0015370,is_a
GO:0015495,GO:0015294,is_a
GO:0015495,GO:0015179,is_a
GO:0015495,GO:0015171,is_a
GO:0015171,GO:0046943,is_a
GO:0015171,GO:0005275,is_a
GO:0043539,GO:0004674,positively_regulates
GO:0043539,GO:0030295,is_a
GO:0030295,GO:0016301,is_a
GO:0030295,GO:0019887,is_a
GO:0030295,GO:0004672,positively_regulates
GO:0030295,GO:0019207,is_a
GO:0030295,GO:0008047,is_a
GO:0019912,GO:0004672,is_a
GO:0019912,GO:0030295,is_a
GO:0001882,GO:0005488,is_a
GO:0032549,GO:0001882,is_a
GO:0016303,GO:0035004,is_a
GO:0016308,GO:0016307,is_a
GO:0000285,GO:0016307,is_a
GO:0035004,GO:0016773,is_a
GO:0035004,GO:0052742,is_a
GO:0035004,GO:0001727,is_a
GO:0016307,GO:0016773,is_a
GO:0016307,GO:0016301,is_a
GO:0016307,GO:0001727,is_a
GO:0008481,GO:0016773,is_a
GO:0008481,GO:0001727,is_a
GO:0001727,GO:0016301,is_a
GO:0004430,GO:0016773,is_a
GO:0004430,GO:0052742,is_a
GO:0004430,GO:0001727,is_a
GO:0016018,GO:0008144,is_a
GO:0016018,GO:0042277,is_a
GO:0042277,GO:0038023,has_part
GO:0042277,GO:0005488,is_a
GO:0005048,GO:0042277,is_a
GO:0008649,GO:0008757,is_a
GO:0008649,GO:0008173,is_a
GO:0008175,GO:0008173,is_a
GO:0008173,GO:0008168,is_a
GO:0008174,GO:0008757,is_a
GO:0008174,GO:0008173,is_a
GO:0016531,GO:0016530,is_a
GO:0016531,GO:0005507,is_a
GO:0046914,GO:0046872,is_a
GO:0030955,GO:0046872,is_a
GO:0005509,GO:0046872,is_a
GO:0000287,GO:0046872,is_a
GO:0001168,GO:0001167,is_a
GO:0001128,GO:0001105,is_a
GO:0001129,GO:0001132,is_a
GO:0001094,GO:0001091,is_a
GO:0001094,GO:0001084,has_part
GO:0001187,GO:0001167,is_a
GO:0001187,GO:0001186,is_a
GO:0001138,GO:0001135,is_a
GO:0001105,GO:0003713,is_a
GO:0001105,GO:0001190,is_a
GO:0001105,GO:0001104,is_a
GO:0001102,GO:0001105,has_part
GO:0001102,GO:0033613,is_a
GO:0001102,GO:0001085,is_a
GO:0001097,GO:0001091,is_a
GO:0001097,GO:0001083,has_part
GO:0001095,GO:0001091,is_a
GO:0001095,GO:0001083,has_part
GO:0001093,GO:0001091,is_a
GO:0001093,GO:0001083,has_part
GO:0001132,GO:0001083,is_a
GO:0001091,GO:0001085,is_a
GO:0001091,GO:0001083,has_part
GO:0001091,GO:0001099,is_a
GO:0001089,GO:0001083,is_a
GO:0001084,GO:0001083,is_a
GO:0046872,GO:0043169,is_a
GO:0046872,GO:0003700,is_a
GO:0001167,GO:0003700,is_a
GO:0001073,GO:0003700,is_a
GO:0003723,GO:0003676,is_a
GO:0003677,GO:0003676,is_a
GO:0000900,GO:0045182,is_a
GO:0000900,GO:0003676,is_a
GO:0003700,GO:0001071,is_a
GO:0003676,GO:0005488,is_a
GO:0003676,GO:0001071,has_part
GO:0001071,GO:0003674,is_a
GO:0001068,GO:0003723,is_a
GO:0001068,GO:0001071,is_a
GO:0001068,GO:0001067,is_a
GO:0001067,GO:0003676,is_a
GO:0001163,GO:0001013,is_a
GO:0001133,GO:0001010,is_a
GO:0034246,GO:0000996,is_a
GO:0000994,GO:0043175,is_a
GO:0000994,GO:0000995,has_part
GO:0001139,GO:0000991,is_a
GO:0000993,GO:0001099,is_a
GO:0000993,GO:0043175,is_a
GO:0000993,GO:0000991,has_part
GO:0070491,GO:0003714,has_part
GO:0070491,GO:0008134,is_a
GO:0033613,GO:0003713,has_part
GO:0033613,GO:0008134,is_a
GO:0017025,GO:0001132,has_part
GO:0017025,GO:0008134,is_a
GO:0003714,GO:0003712,is_a
GO:0003713,GO:0003712,is_a
GO:0001156,GO:0001010,has_part
GO:0001156,GO:0008134,is_a
GO:0001156,GO:0001134,is_a
GO:0001010,GO:0003700,is_a
GO:0001010,GO:0001134,is_a
GO:0001186,GO:0001134,is_a
GO:0001186,GO:0001082,is_a
GO:0001179,GO:0008134,is_a
GO:0001179,GO:0001082,has_part
GO:0001190,GO:0001076,is_a
GO:0001135,GO:0001134,is_a
GO:0001135,GO:0001076,is_a
GO:0001104,GO:0003712,is_a
GO:0001104,GO:0001076,is_a
GO:0001085,GO:0008134,is_a
GO:0001085,GO:0001076,has_part
GO:0001083,GO:0001076,is_a
GO:0070064,GO:0005515,is_a
GO:0051787,GO:0005515,is_a
GO:0051219,GO:0005515,is_a
GO:0051087,GO:0005515,is_a
GO:0051082,GO:0005515,is_a
GO:0050839,GO:0005515,is_a
GO:0048306,GO:0005515,is_a
GO:0046983,GO:0005515,is_a
GO:0043495,GO:0005515,is_a
GO:0043008,GO:0005515,is_a
GO:0042802,GO:0005515,is_a
GO:0042393,GO:0005515,is_a
GO:0032794,GO:0005515,is_a
GO:0032403,GO:0005515,is_a
GO:0032182,GO:0005515,is_a
GO:0031369,GO:0005515,is_a
GO:0031072,GO:0005515,is_a
GO:0030674,GO:0060090,is_a
GO:0030674,GO:0005515,is_a
GO:0030332,GO:0005515,is_a
GO:0030276,GO:0005515,is_a
GO:0019904,GO:0005515,is_a
GO:0019899,GO:0005515,is_a
GO:0008092,GO:0005515,is_a
GO:0005522,GO:0005515,is_a
GO:0005516,GO:0005515,is_a
GO:0005484,GO:0005515,is_a
GO:0005483,GO:0005515,is_a
GO:0032947,GO:0005198,is_a
GO:0032947,GO:0005515,is_a
GO:0005102,GO:0005515,is_a
GO:0001965,GO:0005515,is_a
GO:0001948,GO:0005515,is_a
GO:0001099,GO:0001104,has_part
GO:0001099,GO:0003712,has_part
GO:0001099,GO:0005515,is_a
GO:0001042,GO:0043175,is_a
GO:0001042,GO:0000990,has_part
GO:0043175,GO:0019899,is_a
GO:0043175,GO:0000990,has_part
GO:0000996,GO:0000990,is_a
GO:0000995,GO:0000990,is_a
GO:0000991,GO:0000990,is_a
GO:0001026,GO:0000995,is_a
GO:0001026,GO:0000989,is_a
GO:0008134,GO:0005515,is_a
GO:0008134,GO:0000989,has_part
GO:0003712,GO:0000989,is_a
GO:0001134,GO:0000989,is_a
GO:0001082,GO:0000989,is_a
GO:0001076,GO:0000989,is_a
GO:0005515,GO:0005488,is_a
GO:0005515,GO:0000988,has_part
GO:0000990,GO:0000988,is_a
GO:0000988,GO:0003674,is_a
GO:0000989,GO:0000988,is_a
GO:0008270,GO:0046914,is_a
GO:0008270,GO:0001201,has_part
GO:0005507,GO:0046914,is_a
GO:0005507,GO:0001201,has_part
GO:0001075,GO:0000983,is_a
GO:0001077,GO:0000982,is_a
GO:0001078,GO:0000982,is_a
GO:0001201,GO:0000982,is_a
GO:0001201,GO:0000981,is_a
GO:0003705,GO:0000981,is_a
GO:0000983,GO:0000981,is_a
GO:0000982,GO:0000981,is_a
GO:0000981,GO:0003700,is_a
GO:0001164,GO:0001163,is_a
GO:0001164,GO:0001046,is_a
GO:0001165,GO:0001168,has_part
GO:0001165,GO:0001163,is_a
GO:0001165,GO:0000987,is_a
GO:0000979,GO:0000983,has_part
GO:0000979,GO:0000977,is_a
GO:0000979,GO:0001046,is_a
GO:0000978,GO:0000982,has_part
GO:0000978,GO:0000987,is_a
GO:0000978,GO:0000977,is_a
GO:0000987,GO:0001159,is_a
GO:0000987,GO:0000976,is_a
GO:0000977,GO:0000981,has_part
GO:0000977,GO:0001012,is_a
GO:0000977,GO:0000976,is_a
GO:0070361,GO:0044212,is_a
GO:0001159,GO:0044212,is_a
GO:0001016,GO:0001026,has_part
GO:0001016,GO:0044212,is_a
GO:0001013,GO:0044212,is_a
GO:0001012,GO:0044212,is_a
GO:0000980,GO:0003705,has_part
GO:0000980,GO:0000977,is_a
GO:0000980,GO:0044212,is_a
GO:0000980,GO:0000976,is_a
GO:0001046,GO:0044212,is_a
GO:0001046,GO:0000976,is_a
GO:0044212,GO:0003677,is_a
GO:0044212,GO:0001067,is_a
GO:0000976,GO:0043565,is_a
GO:0000976,GO:0003700,has_part
GO:0000976,GO:0000996,has_part
GO:0000976,GO:0044212,is_a
GO:0030562,GO:0030556,is_a
GO:0030559,GO:0030556,is_a
GO:0000829,GO:0016776,is_a
GO:0033200,GO:0000829,is_a
GO:0008534,GO:0003906,is_a
GO:0008534,GO:0000702,is_a
GO:0000702,GO:0019104,is_a
GO:0000703,GO:0003906,is_a
GO:0000703,GO:0000702,is_a
GO:0030565,GO:0017069,is_a
GO:0030565,GO:0000498,is_a
GO:0030556,GO:0000944,is_a
GO:0030556,GO:0000498,is_a
GO:0030533,GO:0060090,is_a
GO:0030533,GO:0000498,is_a
GO:0000944,GO:0019843,is_a
GO:0000944,GO:0000498,is_a
GO:0000498,GO:0003723,is_a
GO:0000498,GO:0000496,is_a
GO:0000496,GO:0003676,is_a
GO:0000332,GO:0003677,is_a
GO:0000332,GO:0000496,is_a
GO:0000332,GO:0003720,part_of
GO:0033328,GO:0000268,is_a
GO:0005053,GO:0000268,is_a
GO:0000268,GO:0005048,is_a
GO:0005052,GO:0000268,is_a
GO:0000406,GO:0000217,is_a
GO:0000404,GO:0032135,is_a
GO:0000404,GO:0000217,is_a
GO:0000403,GO:0000217,is_a
GO:0000217,GO:0043566,is_a
GO:0000400,GO:0000217,is_a
GO:0001002,GO:0003700,is_a
GO:0001002,GO:0001010,is_a
GO:0001002,GO:0001026,is_a
GO:0001002,GO:0001016,is_a
GO:0001002,GO:0000976,is_a
GO:0001002,GO:0000182,is_a
GO:0000182,GO:0043565,is_a
GO:0043110,GO:0043565,is_a
GO:0043110,GO:0000182,is_a
GO:0000175,GO:0016896,is_a
GO:0000175,GO:0008408,is_a
GO:0004535,GO:0000175,is_a
GO:0070403,GO:0051287,is_a
GO:0032561,GO:0032555,is_a
GO:0032561,GO:0017076,is_a
GO:0030554,GO:0017076,is_a
GO:0032555,GO:0017076,is_a
GO:0032555,GO:0000166,is_a
GO:0030552,GO:0016208,is_a
GO:0030552,GO:0000166,is_a
GO:0051287,GO:0050662,is_a
GO:0051287,GO:0000166,is_a
GO:0050661,GO:0050662,is_a
GO:0050661,GO:0000166,is_a
GO:0017076,GO:0004888,is_a
GO:0017076,GO:0000166,is_a
GO:0000166,GO:0004888,has_part
GO:0000166,GO:0005488,is_a
GO:0010181,GO:0050662,is_a
GO:0010181,GO:0000166,is_a
GO:0000149,GO:0005515,is_a
GO:0019905,GO:0000149,is_a
GO:0001191,GO:0001076,is_a
GO:0001106,GO:0003714,is_a
GO:0001106,GO:0001104,is_a
GO:0001106,GO:0001191,is_a
GO:0001103,GO:0070491,is_a
GO:0001103,GO:0001085,is_a
GO:0001103,GO:0001106,has_part
GO:0000104,GO:0016627,is_a
GO:0008177,GO:0016635,is_a
GO:0008177,GO:0000104,is_a
GO:0015191,GO:0072349,is_a
GO:0015191,GO:0015179,is_a
GO:0015191,GO:0000099,is_a
GO:0033229,GO:0072349,is_a
GO:0033229,GO:0015175,is_a
GO:0033229,GO:0000099,is_a
GO:0015184,GO:0072349,is_a
GO:0015184,GO:0015179,is_a
GO:0015184,GO:0000099,is_a
GO:0000099,GO:0015171,is_a
GO:0000100,GO:0072349,is_a
GO:0000100,GO:0000099,is_a
GO:0015086,GO:0072509,is_a
GO:0015086,GO:0046915,is_a
GO:0015087,GO:0022890,is_a
GO:0015087,GO:0046915,is_a
GO:0005385,GO:0072509,is_a
GO:0005385,GO:0046915,is_a
GO:0005384,GO:0022890,is_a
GO:0005384,GO:0046915,is_a
GO:0005381,GO:0022890,is_a
GO:0005381,GO:0046915,is_a
GO:0046915,GO:0046873,is_a
GO:0005375,GO:0022890,is_a
GO:0005375,GO:0046915,is_a
GO:0004378,GO:0004376,is_a
GO:0004578,GO:0000030,is_a
GO:0004584,GO:0000030,is_a
GO:0004582,GO:0000030,is_a
GO:0004376,GO:0000030,is_a
GO:0004169,GO:0000030,is_a
GO:0000033,GO:0000030,is_a
GO:0000030,GO:0016758,is_a
GO:0000026,GO:0000030,is_a
GO:0004377,GO:0004376,is_a
GO:0004377,GO:0000026,is_a
GO:0015574,GO:0015151,is_a
GO:0005363,GO:0051119,is_a
